31-Jul-03,-0.500251489,-0.484982862,0.013391485,0.074687759,-0.040722986,0.112829845,-0.011091343,0.261348366,0.383201411,0.211932492,Down
01-Aug-03,-0.499303435,-0.483727396,0.028878837,0.066332607,0.010668546,0.174898398,-0.013579815,0.337428615,-0.168879752,0.168607647,Up
04-Aug-03,-0.497817343,-0.48277667,0.033898769,0.078126478,0.109938827,0.388117628,-0.015008308,0.378831086,-0.343810155,0.145497535,Up
05-Aug-03,-0.496620816,-0.486464534,0.019989374,0.026663437,0.174016439,0.245927442,-0.015740435,0.056553888,0.501100087,0.086257915,Down
06-Aug-03,-0.495695145,-0.487800748,0.002404232,-0.012330388,0.202130152,0.175457125,-0.014868184,-0.046840978,0.2723827,-0.073346663,Down
07-Aug-03,-0.494910838,-0.484196398,0.003446975,0.011793215,0.206007584,0.154710612,-0.012613077,0.071003085,-0.381864833,0.001947981,Up
08-Aug-03,-0.494021737,-0.479941639,0.013233074,0.086032678,0.216990769,0.170383617,-0.0114458,0.369689806,-0.391057918,0.322783666,Up
11-Aug-03,-0.493153267,-0.479407928,0.010921506,0.083135954,0.221889231,0.167435059,-0.013094146,0.303018383,-0.183243361,0.284740245,Up
12-Aug-03,-0.492446904,-0.479629155,0.007848644,0.052066798,0.214622248,0.13658704,-0.014839782,0.175104057,0.361492893,0.268379068,Down
13-Aug-03,-0.491623653,-0.477601605,0.011612055,0.068099186,0.208265822,0.1553771,-0.016925299,0.346058374,-0.335004596,0.22321516,Up
14-Aug-03,-0.490896828,-0.477870949,0.007371873,0.063450277,0.20389536,0.13398879,-0.01820785,0.244252531,0.279593486,0.209054294,Down
18-Aug-03,-0.489978788,-0.474744451,0.013422245,0.096625584,0.215676853,0.162717973,-0.019973069,0.37625847,-0.359215827,0.227392219,Up
19-Aug-03,-0.488992978,-0.473130596,0.028165219,0.097213487,0.22310014,0.171652126,-0.021869179,0.341581561,-0.04698363,0.2409734,Up
20-Aug-03,-0.487349413,-0.470382396,0.039523123,0.10099433,0.252008783,0.34770462,-0.024860969,0.378212431,-0.244868415,0.248345535,Up
21-Aug-03,-0.485350039,-0.468237042,0.03546596,0.098638805,0.295166732,0.417134154,-0.028423505,0.375254631,-0.150636687,0.263466501,Up
22-Aug-03,-0.483550981,-0.466592768,0.028206744,0.093806135,0.327063056,0.414588486,-0.032147445,0.33022749,-0.112046593,0.256492765,Down
25-Aug-03,-0.482867793,-0.473256695,0.008191611,-0.017218141,0.286906925,0.096785396,-0.033830379,-0.10495658,0.258195723,0.0613457,Down
26-Aug-03,-0.481404535,-0.46509008,0.031516454,0.067576839,0.2808557,0.188637214,-0.030676476,0.343506704,-0.44095696,0.17419745,Up
27-Aug-03,-0.479617573,-0.462143882,0.034071022,0.104797188,0.301363513,0.217727971,-0.031110781,0.357041042,-0.14353996,0.272907337,Up
28-Aug-03,-0.477999783,-0.461771667,0.035855066,0.073691851,0.303538603,0.205267264,-0.035628044,0.278498853,0.091709308,0.235074738,Down
29-Aug-03,-0.476171107,-0.459977511,0.032150098,0.073197916,0.307329638,0.225513965,-0.039050869,0.310715059,0.19940215,0.238449641,Up
01-Sep-03,-0.474209604,-0.455551301,0.039970672,0.109559187,0.312359752,0.234136774,-0.042727211,0.393331584,-0.437800966,0.258063105,Up
02-Sep-03,-0.472331414,-0.454752669,0.03454933,0.085521403,0.307812487,0.228810901,-0.045785085,0.359357608,-0.200839595,0.238189437,Down
03-Sep-03,-0.471193388,-0.459246907,0.016086008,0.030257056,0.280301467,0.104093285,-0.048490319,0.143909608,0.457366789,0.130482184,Down
04-Sep-03,-0.469977474,-0.456339424,0.01959873,0.052368409,0.262306064,0.111604056,-0.048529772,0.269213356,-0.238336096,0.108976693,Up
05-Sep-03,-0.468598039,-0.453095122,0.047151451,0.080990581,0.257321861,0.126332299,-0.048431696,0.399300821,-0.448130989,0.161772451,Up
08-Sep-03,-0.466169715,-0.449495749,0.0344509,0.11717471,0.309589698,0.30255145,-0.049940779,0.381129127,-0.260384744,0.265652467,Up
09-Sep-03,-0.464627157,-0.449996277,0.024866275,0.065537745,0.308796657,0.239984162,-0.05295574,0.243020539,0.164522984,0.241525525,Down
10-Sep-03,-0.463334485,-0.449495196,0.025224622,0.052703235,0.288536367,0.218243458,-0.054291458,0.270848985,-0.429917836,0.163750982,Up
11-Sep-03,-0.46231233,-0.451769969,0.013909781,0.012319444,0.264667515,0.141834788,-0.053888443,0.073573719,0.38488285,0.122617651,Down
12-Sep-03,-0.461966525,-0.456593836,-0.011812757,-0.073538676,0.207598971,-0.002123296,-0.0522155,-0.345844141,0.475407229,-0.0964957,Down
